accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall,Epoch
0.6096273064613342,0.8786938190460205,0.5770006775856018,0.5773889422416687,0.5115941762924194,0.7390047907829285,0.44190871715545654,0.7580071091651917,1
0.6987577676773071,0.598278820514679,0.678918182849884,0.6588156223297119,0.5014492869377136,0.9871063828468323,0.4463373124599457,0.9323843121528625,2
0.7844720482826233,0.4863818287849426,0.7675675749778748,0.7644683718681335,0.4072463810443878,3.4753785133361816,0.4072463810443878,1.0,3
0.7968944311141968,0.4543550908565521,0.7773333191871643,0.784656822681427,0.4072463810443878,5.369300365447998,0.4072463810443878,1.0,4
0.800000011920929,0.4290603995323181,0.7769736647605896,0.794750988483429,0.47826087474823,3.128061056137085,0.4370015859603882,0.9750889539718628,5
0.8282608985900879,0.39030078053474426,0.8197395205497742,0.8048452138900757,0.5202898383140564,1.6225495338439941,0.45819398760795593,0.9750889539718628,6
0.834782600402832,0.3753224313259125,0.8240489363670349,0.8162853121757507,0.8159420490264893,0.4339263439178467,0.7376543283462524,0.8505337834358215,7
0.8378881812095642,0.37658414244651794,0.8301370143890381,0.8156123757362366,0.8101449012756348,0.42801252007484436,0.6963350772857666,0.9466192126274109,8
0.8524844646453857,0.34656524658203125,0.8399462103843689,0.8405114412307739,0.43043479323387146,5.336363792419434,0.4169139564037323,1.0,9
0.8546583652496338,0.33526816964149475,0.8411527872085571,0.8445491194725037,0.4072463810443878,22.014434814453125,0.4072463810443878,1.0,10
0.8689441084861755,0.32336312532424927,0.8523178696632385,0.8660834431648254,0.8724637627601624,0.3172842860221863,0.8271186351776123,0.8683273792266846,11
0.8835403919219971,0.28471729159355164,0.8676373362541199,0.8822341561317444,0.6492753624916077,1.253267765045166,0.9756097793579102,0.1423487514257431,12
0.8723602294921875,0.3090072274208069,0.8566688895225525,0.8687752485275269,0.6550724506378174,1.0052525997161865,0.9777777791023254,0.15658363699913025,13
0.8822981119155884,0.2898969054222107,0.8667991757392883,0.8802153468132019,0.7739130258560181,0.5550262331962585,0.6606683731079102,0.9145907759666443,14
0.8816770315170288,0.2853054702281952,0.8685790300369263,0.8761776685714722,0.7043478488922119,1.0381722450256348,0.9139785170555115,0.30249109864234924,15
0.8906832337379456,0.2706330418586731,0.8769946694374084,0.8876177668571472,0.5884057879447937,1.1445527076721191,0.49734511971473694,1.0,16
0.8897515535354614,0.2701171934604645,0.8737607598304749,0.8896366357803345,0.4753623306751251,2.4383788108825684,0.43701398372650146,1.0,17
0.9096273183822632,0.2391204833984375,0.8985990881919861,0.9064602851867676,0.7898550629615784,0.7181249856948853,0.6658536791801453,0.9715302586555481,18
0.9155279397964478,0.22315548360347748,0.904127836227417,0.9138627052307129,0.8681159615516663,0.365456223487854,0.9130434989929199,0.7473309636116028,19
0.9130434989929199,0.22692091763019562,0.9057873487472534,0.9057873487472534,0.8985507488250732,0.2573091387748718,0.8781362175941467,0.871886134147644,20
0.9068322777748108,0.22626179456710815,0.8942819237709045,0.9051144123077393,0.8231884241104126,0.5426027178764343,0.8840579986572266,0.6512455344200134,21
0.9183229804039001,0.21830037236213684,0.9123398661613464,0.9104979634284973,0.48695650696754456,2.1138343811035156,0.4415999948978424,0.982206404209137,22
0.9167701601982117,0.2202172726392746,0.9081769585609436,0.9118438959121704,0.4072463810443878,6.976293087005615,0.4072463810443878,1.0,23
